masterId,parentId,itemGuid,Item,Sales Category,Item tags,Deferred,Qty sold,Avg. price,Avg. item price (not incl. mods),Item COGS,Gross sales,Discount amount,Refund amount,Void amount,Net sales,COGS,Gross profit,Gross margin (%),Tax,Waste count,Waste amount
400000005016447212,400000005016425586,3363755f-95fd-47e4-b788-341af7d486bc,Plain Rice Bowl,Food,[],false,7.0,13.52,10.95,,94.65,0.0,0.0,0.0,94.65,,,,8.06,0.0,0.0
400000014296451329,400000005016425586,c6df9550-bd4a-48a4-a83c-b2779816c915,Vegan Fried Chix (NOT VEGAN) Rice Bowl,Food,[],false,4.0,13.95,13.95,,55.8,0.0,0.0,0.0,55.8,,,,4.76,0.0,0.0
400000005016441932,400000005016425584,6c75f39e-ad19-4dd4-b559-ff291c64e3ad,Kung Pao Pork Salad,Food,[],false,50.0,11.24,10.55,,562.0,5.28,0.0,0.0,556.72,,,,47.46,0.0,0.0
400000005016441934,400000005016425584,a991ea48-5307-412d-9186-c84970ca901d,Pesto Chicken Salad,Food,[],false,71.0,11.03,10.55,,783.05,0.0,0.0,0.0,783.05,,,,65.86,0.0,0.0
400000005016441936,400000005016425584,3a3b0ebd-3cc7-4126-8004-7e09af17db70,Fried Chicken Salad,Food,[],false,35.0,12.08,11.55,,422.75,21.82,0.0,0.0,400.93,,,,34.06,0.0,0.0
400000005016441938,400000005016425584,5140cfed-479c-410a-8b71-546a7eeedc52,Fritter Salad,Food,[],false,16.0,11.49,10.55,,183.8,10.55,0.0,0.0,173.25,,,,14.76,0.0,0.0
400000005016441940,400000005016425584,e337f5af-6900-4b9b-a88b-beaf83465200,Portobello Salad,Food,[],false,14.0,10.69,10.55,,149.7,0.0,0.0,0.0,149.7,,,,12.77,0.0,0.0
400000005016441946,400000005016425584,c03a842d-d1f8-482f-989a-8ca68b0d7d82,Calamari Salad,Food,[],false,3.0,14.83,14.50,,44.5,7.25,0.0,0.0,37.25,,,,3.17,0.0,0.0
400000005016441948,400000005016425584,dcb26583-22ca-466a-91c7-54babe88ceb4,Shrimp Salad,Food,[],false,31.0,12.78,12.75,,396.25,0.0,0.0,0.0,396.25,,,,33.87,0.0,0.0
400000005016461070,400000005016425584,1e8fb0af-eb1f-4b71-8d65-09bb7517faa6,Plain Salad,Food,[],false,3.0,12.00,10.00,,36.0,0.0,0.0,0.0,36.0,,,,3.06,0.0,0.0
400000005178588599,400000005016425584,b885e4a7-1a7c-402d-bd5b-bfdb3779b388,Fried Vegan Chik'n Salad,Food,[],false,15.0,11.62,11.55,,174.25,0.0,0.0,0.0,174.25,,,,14.81,0.0,0.0
400000018176035676,400000005016425592,46c52e04-697f-4292-941e-018933dcd49a,Rice Bar CATER,Food,[],false,32.0,13.00,13.00,,416.0,0.0,0.0,0.0,416.0,,,,35.43,0.0,0.0
400000018176088205,400000005016425592,933bcfc7-efc7-42c8-b94c-c02b3d5e7295,Spring Roll CATER,Food,[],false,64.0,2.50,2.50,,160.0,0.0,0.0,0.0,160.0,,,,13.63,0.0,0.0
400000018176096054,400000005016425592,df0c5c4f-8312-4d2f-bca6-89fa7fdb5597,Fritter CATER,Food,[],false,64.0,2.50,2.50,,160.0,0.0,0.0,0.0,160.0,,,,13.63,0.0,0.0
400000005016443521,400000005016425594,b9842a26-bc84-4a40-9818-9b6708d991a9,Easy Egg,Food,[],false,7.0,1.50,1.50,,10.5,3.75,0.0,0.0,6.75,,,,0.56,0.0,0.0
400000005016443523,400000005016425594,968ef217-29d6-4d82-a470-a0e574d3aa32,2 Easy Eggs,Food,[],false,1.0,3.00,3.00,,3.0,1.5,0.0,0.0,1.5,,,,0.13,0.0,0.0
400000005016443525,400000005016425594,5e233231-714c-4403-9b7a-12f6f8ea0bdb,Korean Chili Peanuts,Food,[],false,1.0,1.50,1.50,,1.5,0.0,0.0,0.0,1.5,,,,0.13,0.0,0.0
400000005016443527,400000005016425594,b1c918e8-9d4e-464e-a074-d59d04858465,Kung Pao Pork,Food,[],false,6.0,4.00,4.00,,24.0,8.0,0.0,0.0,16.0,,,,1.36,0.0,0.0
400000005016443529,400000005016425594,5d14c58a-c0dc-450a-a16a-8842f826447b,Pesto Chicken,Food,[],false,14.0,3.00,3.00,,42.0,13.5,0.0,0.0,28.5,,,,2.46,0.0,0.0
400000005016443531,400000005016425594,8c484ce2-d22c-427b-9381-de401ce03c3b,Fried Chicken,Food,[],false,4.0,3.00,3.00,,12.0,3.0,0.0,0.0,9.0,,,,0.78,0.0,0.0
400000005016443533,400000005016425594,452cf64f-8884-4550-b994-bb541f66a808,Ginger Fritters,Food,[],false,5.0,3.00,3.00,,15.0,9.0,0.0,0.0,6.0,,,,0.52,0.0,0.0
400000005016443539,400000005016425594,92d4301c-c4e0-445b-943f-ea39aedf9ba4,Candied Bacon,Food,[],false,2.0,4.50,4.50,,9.0,2.25,0.0,0.0,6.75,,,,0.57,0.0,0.0
400000005016443543,400000005016425594,517c67dc-737d-4c64-9cfe-997a612095c5,Garlic Shrimp,Food,[],false,3.0,6.50,6.50,,19.5,0.0,0.0,0.0,19.5,,,,1.65,0.0,0.0
400000032286544305,400000005016425594,ce363921-84bb-4351-88d2-0d5c51db6676,Vegan Thai,Food,[],false,2.0,1.00,1.00,,2.0,0.0,0.0,0.0,2.0,,,,0.17,0.0,0.0
400000005016443547,400000005016425594,faf67cb8-682b-401a-a861-65687cbeecd5,Thai Chili Aioli,Food,[],false,8.0,1.00,1.00,,8.0,0.0,0.0,0.0,8.0,,,,0.72,0.0,0.0
400000005016443549,400000005016425594,b3e0a0d8-9fd5-43b5-8011-57db034f2922,Roasted Jalapeno  Aioli,Food,[],false,12.0,1.00,1.00,,12.0,0.0,0.0,0.0,12.0,,,,1.05,0.0,0.0
400000005016444351,400000005016425594,c62939d7-1cb4-4864-8b6f-0ec582574edf,Cilantro Pesto Aioli,Food,[],false,3.0,1.00,1.00,,3.0,0.0,0.0,0.0,3.0,,,,0.26,0.0,0.0
400000005016444353,400000005016425594,7ce575f9-f5a7-4ea0-b293-1cd97df98c5a,Pesto Vinaigrette,Food,[],false,2.0,1.00,1.00,,2.0,0.0,0.0,0.0,2.0,,,,0.18,0.0,0.0
400000005016444355,400000005016425594,e5e32099-5a1b-46bc-9843-3eeed71e9eca,Kimchi Vinaigrette,Food,[],false,2.0,1.00,1.00,,2.0,0.0,0.0,0.0,2.0,,,,0.18,0.0,0.0
400000005016445527,400000005016425594,daf4aaf7-1cc5-4c53-9340-445925fcdd45,Kimchi,Food,[],false,44.0,1.00,1.00,,44.0,1.5,0.0,0.0,42.5,,,,3.67,0.0,0.0
400000005016445529,400000005016425594,564388ce-5b08-46a9-a0b3-a2433f64a34c,Slaw,Food,[],false,3.0,1.00,1.00,,3.0,1.0,0.0,0.0,2.0,,,,0.18,0.0,0.0
400000005016457364,400000005016425594,ee87f4fe-20fc-4765-ad79-019ec29bd6e2,Scoop Fried Rice,Food,[],false,24.0,5.00,5.00,,120.0,37.5,0.0,0.0,82.5,,,,7.02,0.0,0.0
400000035719708276,400000005016425594,c18d87f4-7fda-4994-9999-d1a34efa0a62,Full Baguette,Food,[],false,27.0,1.00,1.00,,27.0,12.5,0.0,0.0,14.5,,,,1.24,0.0,0.0
400000044497739855,400000005016425594,fb4ccacd-76d6-4024-8047-a99174366afe,Kimchi Pickles,Food,[],false,10.0,1.00,1.00,,10.0,1.5,0.0,0.0,8.5,,,,0.74,0.0,0.0
400000005016438027,400000005016425596,469b505c-24bc-4328-bc44-f103a6910321,Lemon Blueberry Cookie,Food,[],false,67.0,3.50,3.50,,234.5,8.75,0.0,0.0,225.75,,,,19.35,0.0,0.0
400000005016438029,400000005016425596,86d27136-211e-460c-8d84-fe9cc768234c,Chocolate Pretzel Cookie,Food,[],false,134.0,3.50,3.50,,469.0,21.0,0.0,0.0,448.0,,,,38.38,0.0,0.0
400000005016438031,400000005016425596,74691792-6280-4945-9ede-5412549ca72d,Reeses Cookie,Food,[],false,83.0,3.50,3.50,,290.5,52.5,0.0,0.0,238.0,,,,20.4,0.0,0.0
400000005016438035,400000005016425596,a1fc7457-b8d2-449f-9ed6-caaf2d7cbde2,Soft Serve,Food,[],false,72.0,6.00,6.00,,432.0,24.0,0.0,0.0,408.0,,,,34.71,0.0,0.0
400000029764119007,400000005016425596,4ac9c88a-d9dc-4bcb-80c1-0bf9cc95bc69,Caramel White Choc Cookie,Food,[],false,96.0,3.50,3.46,,336.0,22.75,3.5,3.5,309.75,,,,26.55,0.0,0.0
400000005016439008,400000005016426081,8ea044ff-2de1-4d3c-8f0f-6e1831b4a344,Soda,NA Beverage,[],false,1172.0,2.95,2.95,,3457.4,5.62,0.0,2.95,3451.78,,,,291.2,0.0,0.0
400000005016439010,400000005016426081,76e2e95f-9737-4008-8cde-50afca03ed78,Iced Tea,NA Beverage,[],false,29.0,2.95,2.95,,85.55,0.0,0.0,2.95,85.55,,,,7.25,0.0,0.0
400000005469634146,400000005016426081,565b4ae9-534e-4dda-a076-96482dd1684b,Bottled Water,NA Beverage,[],false,35.0,2.00,2.00,,70.0,0.0,0.0,2.0,70.0,,,,5.95,0.0,0.0
400000010180111036,400000005016426081,b1dcfdca-1606-47d8-9cea-ca00bbe71f35,water cup,NA Beverage,[],false,482.0,0.00,0.00,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
400000005016439329,400000005016426083,a3887316-f927-4f8b-93ff-5309327e2628,Drafts,Beer,[],false,92.0,6.48,0.00,,596.5,0.0,0.0,0.0,596.5,,,,129.42,0.0,0.0
400000005574125817,400000005016426083,5a1baebc-9d77-428d-b529-3d16d26c89ec,Cans,Beer,[],false,150.0,6.04,0.00,,906.5,0.0,0.0,0.0,906.5,,,,189.49,0.0,0.0
400000005775332661,400000005775332659,44640100-1054-4594-923a-f34769b18b54,To Go Utensils,Food,[],false,3.0,0.00,0.00,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
400000034608532768,400000005461587102,74c867c6-2bcc-419f-945f-09c8f3b25a1c,small crew neck,Retail,[],false,1.0,15.00,15.00,,15.0,0.0,0.0,0.0,15.0,,,,1.28,0.0,0.0
400000008223643308,400000008223543184,4959974c-a0c8-42ae-a6d5-7ba96c791601,Yin Yang Hoodie M,Retail,[],false,0.0,0.00,0.00,,0.0,0.0,0.0,15.0,0.0,,,,0.0,0.0,0.0
400000031133064021,400000008223543184,4d4952a2-0e1d-480f-b33f-c87f6cbd2f21,Yin Yang 2xl,Retail,[],false,1.0,15.00,15.00,,15.0,0.0,0.0,0.0,15.0,,,,1.28,0.0,0.0
