masterId,parentId,itemGuid,Item,Sales Category,Item tags,Deferred,Qty sold,Avg. price,Avg. item price (not incl. mods),Item COGS,Gross sales,Discount amount,Refund amount,Void amount,Net sales,COGS,Gross profit,Gross margin (%),Tax,Waste count,Waste amount
400000005016441268,400000005016425588,f8498140-bcb1-4607-842b-6a4fff13a395,Fried Chicken Banh Mi,Food,[],false,161.0,11.65,11.55,,1875.55,29.38,0.0,0.0,1846.17,,,,156.71,0.0,0.0
400000005016441270,400000005016425588,d0a9b052-8719-470e-b105-4ff4e51c0880,Fritter Banh Mi,Food,[],false,33.0,10.58,10.55,,349.15,0.0,0.0,0.0,349.15,,,,29.78,0.0,0.0
400000005016441272,400000005016425588,dfd0d51b-be04-4422-8a1f-53ac569f81e5,Portobello Banh Mi,Food,[],false,38.0,10.68,10.55,,405.9,0.0,0.0,0.0,405.9,,,,34.62,0.0,0.0
400000005016441278,400000005016425588,5dc8124f-6287-496f-8485-f6706a02998c,Calamari Banh Mi,Food,[],false,13.0,14.50,14.50,,188.5,0.0,0.0,0.0,188.5,,,,16.01,0.0,0.0
400000005016441280,400000005016425588,b0aa1217-167a-4391-91fd-d5ef8a420bb9,Shrimp Banh Mi,Food,[],false,64.0,12.88,12.75,,824.0,0.0,0.0,0.0,824.0,,,,70.41,0.0,0.0
400000005530876011,400000005016425588,3ad093fa-024d-4d59-a674-4290dfdd91ee,Fried Vegan Chik'n Banh Mi,Food,[],false,44.0,11.68,11.55,,513.7,0.0,0.0,0.0,513.7,,,,43.63,0.0,0.0
400000045110163477,400000005016425588,2f92cf35-df8c-42d1-8879-679af6b21d40,Pork Banh Mi,Food,[],false,406.0,10.82,10.55,,4391.3,15.84,0.0,0.0,4375.46,,,,373.29,0.0,0.0
400000045110908413,400000005016425588,0f522993-8911-41bd-8e38-d4515823a740,Pesto Banh Mi,Food,[],false,122.0,10.68,10.55,,1302.6,0.0,0.0,0.0,1302.6,,,,110.22,0.0,0.0
400000054119690917,400000005016425588,2c2382e2-ffde-4c7e-b6b1-757f75403c3a,Meatball Banh Mi,Food,[],false,32.0,11.78,11.55,,377.1,12.3,0.0,11.55,364.8,,,,30.97,0.0,0.0
400000005177816823,400000005177874151,5fce8595-49c9-465e-9a46-06b1688ef7c8,Veggie Burger,Food,[],false,4.0,10.95,9.95,,43.8,16.94,0.0,0.0,26.86,,,,2.28,0.0,0.0
400000005107546501,400000005177874151,1902dde4-face-49bd-b925-946333d43a14,VEGAN Fried Chik'n Brioche,Food,[],false,20.0,9.95,9.95,,199.0,0.0,0.0,0.0,199.0,,,,16.15,0.0,0.0
400000005016441262,400000005177874151,daba44ca-7129-4792-a7c9-d7c09c007afe,Fried Chicken Brioche,Food,[],false,72.0,9.97,9.95,,717.9,4.98,0.0,0.0,712.92,,,,60.88,0.0,0.0
400000005016436296,400000005016425586,ff82921b-39c2-4080-a4e2-26fa47d64446,The Pao,Food,[],false,452.0,13.32,12.95,,6022.4,32.39,0.0,12.95,5990.01,,,,503.69,0.0,0.0
400000005016436298,400000005016425586,834f981f-cf31-44e0-9b3f-666086031e81,The Pesto,Food,[],false,353.0,13.43,12.95,,4739.85,13.96,0.0,0.0,4725.89,,,,396.36,0.0,0.0
400000005016436750,400000005016425586,0b5f9650-f21b-4732-ae6b-e59f2f611f89,The Fritz,Food,[],false,33.0,13.15,12.95,,433.85,6.48,0.0,0.0,427.37,,,,36.31,0.0,0.0
400000005016436752,400000005016425586,b90246dd-630a-43aa-a085-1a331aa4fce4,The Shroom,Food,[],false,55.0,14.38,13.95,,790.75,0.0,0.0,0.0,790.75,,,,67.43,0.0,0.0
400000005016436758,400000005016425586,9145c005-db47-4e0e-85cc-7255c89480e4,The Jam,Food,[],false,263.0,15.04,14.50,,3956.0,87.75,0.0,33.0,3868.25,,,,328.56,0.0,0.0
400000005016436760,400000005016425586,2a9c5961-ed48-40b5-819b-0be70ee29420,The Shrimp,Food,[],false,228.0,15.41,14.95,,3514.6,17.2,0.0,29.9,3497.4,,,,297.3,0.0,0.0
400000005016436762,400000005016425586,14d18f8f-51f0-4eab-86d6-e56c43766927,The Squid,Food,[],false,28.0,16.95,16.95,,474.6,0.0,0.0,0.0,474.6,,,,40.32,0.0,0.0
400000005016436764,400000005016425586,1733dbc1-a92b-40bb-980f-c33244080ea3,Fried Chicken Bowl,Food,[],false,253.0,14.37,13.95,,3634.85,21.44,0.0,0.0,3613.41,,,,308.17,0.0,0.0
400000005016447212,400000005016425586,3363755f-95fd-47e4-b788-341af7d486bc,Plain Rice Bowl,Food,[],false,2.0,10.95,10.95,,21.9,0.0,0.0,0.0,21.9,,,,1.86,0.0,0.0
400000014296451329,400000005016425586,c6df9550-bd4a-48a4-a83c-b2779816c915,Vegan Fried Chix (NOT VEGAN) Rice Bowl,Food,[],false,4.0,13.95,13.95,,55.8,0.0,0.0,0.0,55.8,,,,4.76,0.0,0.0
400000054119637305,400000005016425586,f08bb5fa-862d-49bf-84eb-af2940530fdf,The Balls,Food,[],false,53.0,14.10,13.95,,747.35,6.98,0.0,13.95,740.37,,,,63.15,0.0,0.0
400000005016441932,400000005016425584,6c75f39e-ad19-4dd4-b559-ff291c64e3ad,Kung Pao Pork Salad,Food,[],false,37.0,11.02,10.55,,407.85,5.28,0.0,0.0,402.57,,,,34.33,0.0,0.0
400000005016441934,400000005016425584,a991ea48-5307-412d-9186-c84970ca901d,Pesto Chicken Salad,Food,[],false,57.0,11.15,10.55,,635.35,6.78,0.0,0.0,628.57,,,,53.59,0.0,0.0
400000005016441936,400000005016425584,3a3b0ebd-3cc7-4126-8004-7e09af17db70,Fried Chicken Salad,Food,[],false,37.0,12.06,11.55,,446.35,7.28,0.0,0.0,439.07,,,,37.32,0.0,0.0
400000005016441938,400000005016425584,5140cfed-479c-410a-8b71-546a7eeedc52,Fritter Salad,Food,[],false,26.0,10.70,10.55,,278.3,22.1,0.0,0.0,256.2,,,,21.84,0.0,0.0
400000005016441940,400000005016425584,e337f5af-6900-4b9b-a88b-beaf83465200,Portobello Salad,Food,[],false,5.0,11.65,10.55,,58.25,10.8,0.0,0.0,47.45,,,,4.04,0.0,0.0
400000005016441942,400000005016425584,6361b175-6a3f-43e6-aa28-a2a13493b5d1,Meatball Salad,Food,[],false,8.0,11.55,11.55,,92.4,0.0,0.0,0.0,92.4,,,,7.84,0.0,0.0
400000005016441946,400000005016425584,c03a842d-d1f8-482f-989a-8ca68b0d7d82,Calamari Salad,Food,[],false,2.0,15.25,14.50,,30.5,0.0,0.0,0.0,30.5,,,,2.59,0.0,0.0
400000005016441948,400000005016425584,dcb26583-22ca-466a-91c7-54babe88ceb4,Shrimp Salad,Food,[],false,20.0,12.98,12.75,,259.5,0.0,0.0,0.0,259.5,,,,22.18,0.0,0.0
400000005016461070,400000005016425584,1e8fb0af-eb1f-4b71-8d65-09bb7517faa6,Plain Salad,Food,[],false,3.0,13.83,10.00,,41.5,7.25,0.0,0.0,34.25,,,,2.92,0.0,0.0
400000005178588599,400000005016425584,b885e4a7-1a7c-402d-bd5b-bfdb3779b388,Fried Vegan Chik'n Salad,Food,[],false,17.0,12.17,11.55,,206.85,12.06,0.0,0.0,194.79,,,,16.54,0.0,0.0
400000018176035676,400000005016425592,46c52e04-697f-4292-941e-018933dcd49a,Rice Bar CATER,Food,[],false,15.0,13.00,13.00,,195.0,0.0,0.0,0.0,195.0,,,,16.61,0.0,0.0
400000018176076066,400000005016425592,5c0e3636-144f-45b7-920d-258e3f77f26c,Full Banh Mi CATER,Food,[],false,15.0,12.00,12.00,,180.0,0.0,0.0,0.0,180.0,,,,15.33,0.0,0.0
400000005016443521,400000005016425594,b9842a26-bc84-4a40-9818-9b6708d991a9,Easy Egg,Food,[],false,3.0,1.50,1.50,,4.5,1.5,0.0,0.0,3.0,,,,0.25,0.0,0.0
400000005016443523,400000005016425594,968ef217-29d6-4d82-a470-a0e574d3aa32,2 Easy Eggs,Food,[],false,1.0,3.00,3.00,,3.0,1.5,0.0,0.0,1.5,,,,0.13,0.0,0.0
400000005016443525,400000005016425594,5e233231-714c-4403-9b7a-12f6f8ea0bdb,Korean Chili Peanuts,Food,[],false,3.0,1.50,1.50,,4.5,0.75,0.0,0.0,3.75,,,,0.32,0.0,0.0
400000005016443527,400000005016425594,b1c918e8-9d4e-464e-a074-d59d04858465,Kung Pao Pork,Food,[],false,1.0,4.00,4.00,,4.0,0.0,0.0,0.0,4.0,,,,0.34,0.0,0.0
400000005016443529,400000005016425594,5d14c58a-c0dc-450a-a16a-8842f826447b,Pesto Chicken,Food,[],false,2.0,3.00,3.00,,6.0,3.0,0.0,0.0,3.0,,,,0.26,0.0,0.0
400000005016443531,400000005016425594,8c484ce2-d22c-427b-9381-de401ce03c3b,Fried Chicken,Food,[],false,1.0,3.00,3.00,,3.0,0.0,0.0,0.0,3.0,,,,0.26,0.0,0.0
400000005016443533,400000005016425594,452cf64f-8884-4550-b994-bb541f66a808,Ginger Fritters,Food,[],false,4.0,3.00,3.00,,12.0,1.5,0.0,0.0,10.5,,,,0.91,0.0,0.0
400000005016443535,400000005016425594,a8a742dc-eefd-44f8-8128-b85d8b1179f3,Soy Dijon Portobello,Food,[],false,1.0,4.50,4.50,,4.5,0.0,0.0,0.0,4.5,,,,0.38,0.0,0.0
400000005016443537,400000005016425594,77b41ca4-f3a7-4943-9af2-46ababb54dca,Jalapeno Pesto Meatballs,Food,[],false,24.0,4.00,4.00,,96.0,14.0,0.0,7.2,82.0,,,,6.97,0.0,0.0
400000005016443539,400000005016425594,92d4301c-c4e0-445b-943f-ea39aedf9ba4,Candied Bacon,Food,[],false,3.0,4.50,4.50,,13.5,0.0,0.0,0.0,13.5,,,,1.14,0.0,0.0
400000005016443543,400000005016425594,517c67dc-737d-4c64-9cfe-997a612095c5,Garlic Shrimp,Food,[],false,4.0,6.50,6.50,,26.0,0.0,0.0,0.0,26.0,,,,2.2,0.0,0.0
400000005016443547,400000005016425594,faf67cb8-682b-401a-a861-65687cbeecd5,Thai Chili Aioli,Food,[],false,12.0,1.00,1.00,,12.0,0.0,0.0,0.0,12.0,,,,1.07,0.0,0.0
400000005016443549,400000005016425594,b3e0a0d8-9fd5-43b5-8011-57db034f2922,Roasted Jalapeno  Aioli,Food,[],false,7.0,1.00,1.00,,7.0,0.0,0.0,0.0,7.0,,,,0.62,0.0,0.0
400000005016444351,400000005016425594,c62939d7-1cb4-4864-8b6f-0ec582574edf,Cilantro Pesto Aioli,Food,[],false,8.0,1.00,1.00,,8.0,0.0,0.0,0.0,8.0,,,,0.72,0.0,0.0
400000005016444353,400000005016425594,7ce575f9-f5a7-4ea0-b293-1cd97df98c5a,Pesto Vinaigrette,Food,[],false,4.0,1.00,1.00,,4.0,0.0,0.0,0.0,4.0,,,,0.36,0.0,0.0
400000005016444355,400000005016425594,e5e32099-5a1b-46bc-9843-3eeed71e9eca,Kimchi Vinaigrette,Food,[],false,1.0,1.00,1.00,,1.0,0.0,0.0,0.0,1.0,,,,0.09,0.0,0.0
400000005016444365,400000005016425594,18b9092e-51f6-41f0-b1f2-40444ed18dfd,Sweet Chili Sauce,Food,[],false,3.0,1.00,1.00,,3.0,0.0,0.0,0.0,3.0,,,,0.27,0.0,0.0
400000005016445521,400000005016425594,40fd8400-ad59-4de4-b044-d70aa095e4f9,Extra Cheese,Food,[],false,1.0,1.00,1.00,,1.0,0.5,0.0,0.0,0.5,,,,0.04,0.0,0.0
400000005016445527,400000005016425594,daf4aaf7-1cc5-4c53-9340-445925fcdd45,Kimchi,Food,[],false,56.0,1.00,1.00,,56.0,1.5,0.0,0.0,54.5,,,,4.68,0.0,0.0
400000005016445529,400000005016425594,564388ce-5b08-46a9-a0b3-a2433f64a34c,Slaw,Food,[],false,5.0,1.00,1.00,,5.0,2.0,0.0,0.0,3.0,,,,0.26,0.0,0.0
400000005016457364,400000005016425594,ee87f4fe-20fc-4765-ad79-019ec29bd6e2,Scoop Fried Rice,Food,[],false,12.0,5.00,5.00,,60.0,15.0,0.0,0.0,45.0,,,,3.84,0.0,0.0
400000005492579745,400000005016425594,245cf038-a9bb-4618-af94-3ef9420dbbb9,Side Vegan Chik'n,Food,[],false,2.0,5.00,5.00,,10.0,5.0,0.0,0.0,5.0,,,,0.43,0.0,0.0
400000035719708276,400000005016425594,c18d87f4-7fda-4994-9999-d1a34efa0a62,Full Baguette,Food,[],false,20.0,1.00,1.00,,20.0,9.5,0.0,0.0,10.5,,,,0.91,0.0,0.0
400000044497739855,400000005016425594,fb4ccacd-76d6-4024-8047-a99174366afe,Kimchi Pickles,Food,[],false,7.0,1.00,1.00,,7.0,1.5,0.0,1.0,5.5,,,,0.48,0.0,0.0
400000005016438027,400000005016425596,469b505c-24bc-4328-bc44-f103a6910321,Lemon Blueberry Cookie,Food,[],false,78.0,3.50,3.50,,273.0,5.25,0.0,0.0,267.75,,,,22.94,0.0,0.0
400000005016438029,400000005016425596,86d27136-211e-460c-8d84-fe9cc768234c,Chocolate Pretzel Cookie,Food,[],false,125.0,3.50,3.50,,437.5,7.0,0.0,0.0,430.5,,,,36.89,0.0,0.0
400000005016438031,400000005016425596,74691792-6280-4945-9ede-5412549ca72d,Reeses Cookie,Food,[],false,56.0,3.50,3.50,,196.0,26.25,0.0,0.0,169.75,,,,14.53,0.0,0.0
400000005016438035,400000005016425596,a1fc7457-b8d2-449f-9ed6-caaf2d7cbde2,Soft Serve,Food,[],false,44.0,6.00,6.00,,264.0,9.0,0.0,0.0,255.0,,,,21.69,0.0,0.0
400000029764119007,400000005016425596,4ac9c88a-d9dc-4bcb-80c1-0bf9cc95bc69,Caramel White Choc Cookie,Food,[],false,87.0,3.50,3.50,,304.5,15.75,0.0,0.0,288.75,,,,24.73,0.0,0.0
400000005016439008,400000005016426081,8ea044ff-2de1-4d3c-8f0f-6e1831b4a344,Soda,NA Beverage,[],false,1006.0,2.95,2.95,,2967.7,1.48,0.0,2.95,2966.22,,,,251.05,0.0,0.0
400000005016439010,400000005016426081,76e2e95f-9737-4008-8cde-50afca03ed78,Iced Tea,NA Beverage,[],false,31.0,2.95,2.95,,91.45,0.0,0.0,0.0,91.45,,,,7.75,0.0,0.0
400000005469634146,400000005016426081,565b4ae9-534e-4dda-a076-96482dd1684b,Bottled Water,NA Beverage,[],false,22.0,2.00,2.00,,44.0,0.0,0.0,0.0,44.0,,,,3.74,0.0,0.0
400000010180111036,400000005016426081,b1dcfdca-1606-47d8-9cea-ca00bbe71f35,water cup,NA Beverage,[],false,531.0,0.00,0.00,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
400000005016439329,400000005016426083,a3887316-f927-4f8b-93ff-5309327e2628,Drafts,Beer,[],false,49.0,6.21,0.00,,304.5,0.0,0.0,0.0,304.5,,,,65.38,0.0,0.0
400000005574125817,400000005016426083,5a1baebc-9d77-428d-b529-3d16d26c89ec,Cans,Beer,[],false,107.0,5.74,0.00,,614.0,0.0,0.0,0.0,614.0,,,,131.42,0.0,0.0
400000005775332661,400000005775332659,44640100-1054-4594-923a-f34769b18b54,To Go Utensils,Food,[],false,6.0,0.00,0.00,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
400000005775332665,400000005775332659,342ad3f8-d851-442f-ad54-2ab944605da4,Soy Packet,Food,[],false,8.0,0.00,0.00,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
400000054348265987,400000005461586196,ab296af4-2ecf-45df-b8be-35b304dfe2a0,XL Shirt,Retail,[],false,3.0,13.33,13.33,,40.0,10.0,0.0,0.0,30.0,,,,2.55,0.0,0.0
400000008223724125,400000008223543188,12adcd21-a7c5-420e-8395-bfab46b4fbac,Yin Yang Sticker,Retail,[],false,3.0,2.00,2.00,,6.0,2.0,0.0,0.0,4.0,,,,0.34,0.0,0.0
400000008223724127,400000008223543188,a09e31e2-efc2-49ea-abd3-b6a846c121b5,Thumbs Wolf Sticker,Retail,[],false,1.0,1.00,1.00,,1.0,0.0,0.0,0.0,1.0,,,,0.09,0.0,0.0
